रसायन	रसायन	N;DIR;SG;MASC
रसायन	रसायन	N;DIR;PL;MASC
रसायन	रसायन	N;OBL;SG;MASC
रसायन	रसायनों	N;OBL;PL;MASC
रसायन	रसायन	N;VOC;SG;MASC
रसायन	रसायनो	N;VOC;PL;MASC
भोजनतंतु	भोजनतंतु	N;DIR;SG;MASC
भोजनतंतु	भोजनतंतु	N;DIR;PL;MASC
भोजनतंतु	भोजनतंतु	N;OBL;SG;MASC
भोजनतंतु	भोजनतंतुओं	N;OBL;PL;MASC
भोजनतंतु	भोजनतंतु	N;VOC;SG;MASC
भोजनतंतु	भोजनतंतुओ	N;VOC;PL;MASC
कथन	कथन	N;DIR;SG;MASC
कथन	कथन	N;DIR;PL;MASC
कथन	कथन	N;OBL;SG;MASC
कथन	कथनों	N;OBL;PL;MASC
कथन	कथन	N;VOC;SG;MASC
कथन	कथनो	N;VOC;PL;MASC
अहंकार	अहंकार	N;DIR;SG;MASC
अहंकार	अहंकार	N;DIR;PL;MASC
अहंकार	अहंकार	N;OBL;SG;MASC
अहंकार	अहंकारों	N;OBL;PL;MASC
अहंकार	अहंकार	N;VOC;SG;MASC
अहंकार	अहंकारो	N;VOC;PL;MASC
अतिसार	अतिसार	N;DIR;SG;MASC
अतिसार	अतिसार	N;DIR;PL;MASC
अतिसार	अतिसार	N;OBL;SG;MASC
अतिसार	अतिसारों	N;OBL;PL;MASC
अतिसार	अतिसार	N;VOC;SG;MASC
अतिसार	अतिसारो	N;VOC;PL;MASC
सुनाई	सुनाई	N;DIR;SG;FEM
सुनाई	सुनाइयाँ	N;DIR;PL;FEM
सुनाई	सुनाई	N;OBL;SG;FEM
सुनाई	सुनाइयों	N;OBL;PL;FEM
सुनाई	सुनाई	N;VOC;SG;FEM
सुनाई	सुनाइयो	N;VOC;PL;FEM
उपदान	उपदान	N;DIR;SG;MASC
उपदान	उपदान	N;DIR;PL;MASC
उपदान	उपदान	N;OBL;SG;MASC
उपदान	उपदानों	N;OBL;PL;MASC
उपदान	उपदान	N;VOC;SG;MASC
उपदान	उपदानो	N;VOC;PL;MASC
लग्न	लग्न	N;DIR;SG;MASC
लग्न	लग्न	N;DIR;PL;MASC
लग्न	लग्न	N;OBL;SG;MASC
लग्न	लग्नों	N;OBL;PL;MASC
लग्न	लग्न	N;VOC;SG;MASC
लग्न	लग्नो	N;VOC;PL;MASC
जोधपुर	जोधपुर	N;DIR;SG;MASC
जोधपुर	जोधपुर	N;OBL;SG;MASC
जोधपुर	जोधपुर	N;VOC;SG;MASC
साफल्य	साफल्य	N;DIR;SG;MASC
साफल्य	साफल्य	N;DIR;PL;MASC
साफल्य	साफल्य	N;OBL;SG;MASC
साफल्य	साफल्यों	N;OBL;PL;MASC
साफल्य	साफल्य	N;VOC;SG;MASC
साफल्य	साफल्यो	N;VOC;PL;MASC
इतालवी	इतालवी	N;DIR;SG;FEM
इतालवी	इतालवी	N;OBL;SG;FEM
इतालवी	इतालवी	N;VOC;SG;FEM
चक्र	चक्र	N;DIR;SG;MASC
चक्र	चक्र	N;DIR;PL;MASC
चक्र	चक्र	N;OBL;SG;MASC
चक्र	चक्रों	N;OBL;PL;MASC
चक्र	चक्र	N;VOC;SG;MASC
चक्र	चक्रो	N;VOC;PL;MASC
नरेंद्र	नरेंद्र	N;DIR;SG;MASC
नरेंद्र	नरेंद्र	N;DIR;PL;MASC
नरेंद्र	नरेंद्र	N;OBL;SG;MASC
नरेंद्र	नरेंद्रों	N;OBL;PL;MASC
नरेंद्र	नरेंद्र	N;VOC;SG;MASC
नरेंद्र	नरेंद्रो	N;VOC;PL;MASC
रोगिणी	रोगिणी	N;DIR;SG;FEM
रोगिणी	रोगिणियाँ	N;DIR;PL;FEM
रोगिणी	रोगिणी	N;OBL;SG;FEM
रोगिणी	रोगिणियों	N;OBL;PL;FEM
रोगिणी	रोगिणी	N;VOC;SG;FEM
रोगिणी	रोगिणियो	N;VOC;PL;FEM
अनपच	अनपच	N;DIR;SG;MASC
अनपच	अनपच	N;DIR;PL;MASC
अनपच	अनपच	N;OBL;SG;MASC
अनपच	अनपचों	N;OBL;PL;MASC
अनपच	अनपच	N;VOC;SG;MASC
अनपच	अनपचो	N;VOC;PL;MASC
खतौनी	खतौनी	N;DIR;SG;MASC
खतौनी	खतौनी	N;DIR;PL;MASC
खतौनी	खतौनी	N;OBL;SG;MASC
खतौनी	खतौनियों	N;OBL;PL;MASC
खतौनी	खतौनी	N;VOC;SG;MASC
खतौनी	खतौनियो	N;VOC;PL;MASC
क़यामत	क़यामत	N;DIR;SG;FEM
क़यामत	क़यामतें	N;DIR;PL;FEM
क़यामत	क़यामत	N;OBL;SG;FEM
क़यामत	क़यामतों	N;OBL;PL;FEM
क़यामत	क़यामत	N;VOC;SG;FEM
क़यामत	क़यामतो	N;VOC;PL;FEM
हाल-चाल	हाल-चाल	N;DIR;SG;MASC
हाल-चाल	हाल-चाल	N;DIR;PL;MASC
हाल-चाल	हाल-चाल	N;OBL;SG;MASC
हाल-चाल	हाल-चालों	N;OBL;PL;MASC
हाल-चाल	हाल-चाल	N;VOC;SG;MASC
हाल-चाल	हाल-चालो	N;VOC;PL;MASC
दोस्ती	दोस्ती	N;DIR;SG;FEM
दोस्ती	दोस्तियाँ	N;DIR;PL;FEM
दोस्ती	दोस्ती	N;OBL;SG;FEM
दोस्ती	दोस्तियों	N;OBL;PL;FEM
दोस्ती	दोस्ती	N;VOC;SG;FEM
दोस्ती	दोस्तियो	N;VOC;PL;FEM
तकलीफ़	तकलीफ़	N;DIR;SG;FEM
तकलीफ़	तकलीफ़ें	N;DIR;PL;FEM
तकलीफ़	तकलीफ़	N;OBL;SG;FEM
तकलीफ़	तकलीफ़ों	N;OBL;PL;FEM
तकलीफ़	तकलीफ़	N;VOC;SG;FEM
तकलीफ़	तकलीफ़ो	N;VOC;PL;FEM
अज़ीज़	अज़ीज़	N;DIR;SG;MASC
अज़ीज़	अज़ीज़	N;DIR;PL;MASC
